run_id,split,index,filename,sentence_id,n_moves,sentence
cnn3_glove,train,1431,c_1431.png,c_1431,5,"X is in top left, top middle, and bottom middle; O is in bottom left and bottom right."
cnn3_glove,train,2964,c_2964.png,c_2964,6,"There is X in center, bottom center, and bottom right and O in top left, top center, and bottom left."
cnn3_glove,train,2771,c_2771.png,c_2771,6,"There is X in top center, center left, and center and O in upper left, lower left, and bottom middle."
cnn3_glove,train,223,c_223.png,c_223,3,X is in top center and lower left; O is in bottom right.
cnn3_glove,train,1868,c_1868.png,c_1868,5,"There is X in upper right, bottom left, and bottom center and O in top middle and middle left."
cnn3_glove,train,2604,c_2604.png,c_2604,6,"X is in top left, top right, and middle; O is in top center, bottom left, and lower right."
cnn3_glove,train,295,c_295.png,c_295,3,X is in center left and bottom left; O is in bottom middle.
cnn3_glove,train,1657,c_1657.png,c_1657,5,"There is X in middle left, middle, and bottom middle and O in top left and center right."
cnn3_glove,train,2270,c_2270.png,c_2270,5,"There is X in upper right, center, and bottom left and O in bottom middle and lower right."
cnn3_glove,train,1937,c_1937.png,c_1937,5,"There is X in top right, middle, and bottom right and O in top middle and lower left."
cnn3_glove,train,3490,c_3490.png,c_3490,6,"X is in top center, top right, and center left; O is in middle right, bottom left, and lower right."
cnn3_glove,train,850,c_850.png,c_850,4,top center and middle has X; bottom middle and bottom right has O.
cnn3_glove,train,945,c_945.png,c_945,4,There is X in center right and lower left and O in upper right and middle.
cnn3_glove,train,464,c_464.png,c_464,4,X is in upper right and middle; O is in upper left and center left.
cnn3_glove,train,5161,c_5161.png,c_5161,8,"X is in upper left, middle left, middle, and bottom middle; O is in upper right, middle right, bottom left, and bottom right."
cnn3_glove,train,5057,c_5057.png,c_5057,8,"There is X in top center, upper right, middle left, and bottom center and O in top left, center right, bottom left, and bottom right."
cnn3_glove,train,4660,c_4660.png,c_4660,7,"X is in top center, middle left, middle, and middle right; O is in upper right, lower left, and bottom center."
cnn3_glove,train,1565,c_1565.png,c_1565,5,"There is X in top left, center right, and lower right and O in top right and center."
cnn3_glove,train,4113,c_4113.png,c_4113,7,"There is X in upper right, middle left, middle right, and bottom right and O in top left, top middle, and bottom center."
cnn3_glove,train,2817,c_2817.png,c_2817,6,"X is in top left, top center, and middle right; O is in center left, bottom left, and bottom center."
cnn3_glove,train,2034,c_2034.png,c_2034,5,"X is in top middle, center, and bottom right; O is in middle left and bottom left."
cnn3_glove,train,980,c_980.png,c_980,4,middle right and bottom middle has X; top right and lower left has O.
cnn3_glove,train,1428,c_1428.png,c_1428,5,"top center, bottom middle, and bottom right has X; upper left and middle right has O."
cnn3_glove,train,142,c_142.png,c_142,3,There is X in upper left and center and O in bottom center.
cnn3_glove,train,3088,c_3088.png,c_3088,6,"There is X in center left, center, and bottom right and O in upper left, upper right, and bottom middle."
cnn3_glove,train,172,c_172.png,c_172,3,There is X in top center and top right and O in center right.
cnn3_glove,train,4904,c_4904.png,c_4904,8,"top center, top right, middle left, and middle right has X; upper left, middle, bottom left, and bottom middle has O."
cnn3_glove,train,2514,c_2514.png,c_2514,6,"There is X in top left, top middle, and bottom right and O in upper right, middle left, and bottom center."
cnn3_glove,train,1016,c_1016.png,c_1016,4,There is X in middle and bottom right and O in center left and middle right.
cnn3_glove,train,66,c_66.png,c_66,2,X is in center; O is in bottom middle.
cnn3_glove,train,2083,c_2083.png,c_2083,5,"top middle, bottom left, and bottom center has X; middle left and lower right has O."
cnn3_glove,train,3472,c_3472.png,c_3472,6,"X is in top middle, top right, and lower left; O is in middle left, middle right, and bottom center."
cnn3_glove,train,4230,c_4230.png,c_4230,7,"There is X in upper left, top right, lower left, and bottom center and O in top center, middle, and bottom right."
cnn3_glove,train,4562,c_4562.png,c_4562,7,"There is X in center left, middle, bottom middle, and lower right and O in top left, upper right, and bottom left."
cnn3_glove,train,3134,c_3134.png,c_3134,6,"There is X in top left, center left, and lower right and O in top right, middle right, and bottom middle."
cnn3_glove,train,2903,c_2903.png,c_2903,6,"top middle, middle, and lower left has X; upper left, center right, and bottom middle has O."
cnn3_glove,train,1464,c_1464.png,c_1464,5,"There is X in top left, center left, and bottom middle and O in top right and middle."
cnn3_glove,train,2282,c_2282.png,c_2282,5,"top right, middle right, and lower right has X; bottom left and bottom center has O."
cnn3_glove,train,4044,c_4044.png,c_4044,7,"X is in upper left, center left, middle right, and lower left; O is in top center, top right, and bottom middle."
cnn3_glove,train,2855,c_2855.png,c_2855,6,"X is in top left, top center, and center right; O is in middle left, bottom center, and lower right."
cnn3_glove,train,5127,c_5127.png,c_5127,8,"X is in upper left, center, lower left, and bottom center; O is in top center, center left, middle right, and bottom right."
cnn3_glove,train,4732,c_4732.png,c_4732,7,"upper right, center, center right, and lower right has X; top middle, center left, and bottom middle has O."
cnn3_glove,train,4920,c_4920.png,c_4920,8,"top right, middle, center right, and bottom middle has X; upper left, top center, middle left, and lower left has O."
cnn3_glove,train,5050,c_5050.png,c_5050,8,"There is X in upper left, middle left, center right, and bottom right and O in top center, upper right, lower left, and bottom middle."
cnn3_glove,train,3728,c_3728.png,c_3728,6,"There is X in top center, middle, and center right and O in lower left, bottom middle, and bottom right."
cnn3_glove,train,105,c_105.png,c_105,3,X is in top right and center left; O is in upper left.
cnn3_glove,train,4328,c_4328.png,c_4328,7,"X is in top center, center, bottom left, and bottom right; O is in top left, middle left, and center right."
cnn3_glove,train,4147,c_4147.png,c_4147,7,"top left, top center, lower left, and bottom center has X; upper right, middle, and middle right has O."
cnn3_glove,train,52,c_52.png,c_52,2,middle left has X; middle has O.
cnn3_glove,train,3621,c_3621.png,c_3621,6,"X is in top center, upper right, and lower right; O is in middle right, lower left, and bottom center."
cnn3_glove,train,1319,c_1319.png,c_1319,5,"middle left, bottom left, and bottom center has X; top left and top middle has O."
cnn3_glove,train,2435,c_2435.png,c_2435,6,"There is X in upper right, middle left, and center right and O in top left, top center, and bottom left."
cnn3_glove,train,5154,c_5154.png,c_5154,8,"There is X in upper left, upper right, center left, and middle right and O in middle, lower left, bottom middle, and lower right."
cnn3_glove,train,3738,c_3738.png,c_3738,6,"center, middle right, and bottom middle has X; top middle, bottom left, and bottom right has O."
cnn3_glove,train,3611,c_3611.png,c_3611,6,"top right, middle, and bottom right has X; top center, bottom left, and bottom middle has O."
cnn3_glove,train,2464,c_2464.png,c_2464,6,"top left, middle left, and middle right has X; top middle, top right, and lower right has O."
cnn3_glove,train,4116,c_4116.png,c_4116,7,"There is X in upper left, top center, middle left, and lower left and O in upper right, bottom middle, and lower right."
cnn3_glove,train,2714,c_2714.png,c_2714,6,"There is X in upper left, middle, and middle right and O in top center, middle left, and lower left."
cnn3_glove,train,4569,c_4569.png,c_4569,7,"top left, top right, middle right, and bottom middle has X; middle left, bottom left, and bottom right has O."
cnn3_glove,train,3812,c_3812.png,c_3812,6,"middle left, lower left, and lower right has X; upper right, middle, and bottom center has O."
cnn3_glove,train,4634,c_4634.png,c_4634,7,"There is X in upper left, middle, center right, and bottom right and O in middle left, lower left, and bottom middle."
cnn3_glove,train,2701,c_2701.png,c_2701,6,"There is X in top center, top right, and lower right and O in top left, lower left, and bottom middle."
cnn3_glove,train,2919,c_2919.png,c_2919,6,"top left, bottom left, and lower right has X; top center, center, and center right has O."
cnn3_glove,train,3975,c_3975.png,c_3975,7,"There is X in top center, middle left, bottom left, and bottom center and O in upper left, upper right, and center."
cnn3_glove,train,4209,c_4209.png,c_4209,7,"X is in upper left, center right, bottom middle, and lower right; O is in top center, upper right, and center."
cnn3_glove,train,2735,c_2735.png,c_2735,6,"top left, middle right, and bottom middle has X; top middle, middle left, and center has O."
cnn3_glove,train,2768,c_2768.png,c_2768,6,"There is X in upper left, center, and bottom left and O in top center, middle left, and bottom center."
cnn3_glove,train,4110,c_4110.png,c_4110,7,"X is in top center, middle left, bottom middle, and bottom right; O is in upper left, upper right, and center right."
cnn3_glove,train,3441,c_3441.png,c_3441,6,"X is in top center, bottom left, and lower right; O is in upper right, center left, and middle."
cnn3_glove,train,610,c_610.png,c_610,4,There is X in upper left and middle and O in middle right and bottom left.
cnn3_glove,train,1893,c_1893.png,c_1893,5,"There is X in top center, middle, and center right and O in upper right and bottom left."
cnn3_glove,train,1062,c_1062.png,c_1062,4,There is X in middle and bottom middle and O in center right and lower left.
cnn3_glove,train,356,c_356.png,c_356,4,top middle and lower left has X; upper left and top right has O.
cnn3_glove,train,1956,c_1956.png,c_1956,5,"X is in top right, middle right, and bottom left; O is in top middle and bottom center."
cnn3_glove,train,4574,c_4574.png,c_4574,7,"X is in upper left, middle left, center right, and bottom left; O is in top right, bottom middle, and bottom right."
cnn3_glove,train,4748,c_4748.png,c_4748,7,"top center, center left, middle, and bottom center has X; upper right, lower left, and lower right has O."
cnn3_glove,train,1093,c_1093.png,c_1093,5,"X is in top left, top right, and center left; O is in top center and middle."
cnn3_glove,train,103,c_103.png,c_103,3,X is in upper left and top right; O is in center left.
cnn3_glove,train,2309,c_2309.png,c_2309,5,"middle right, lower left, and lower right has X; center left and middle has O."
cnn3_glove,train,2639,c_2639.png,c_2639,6,"There is X in top left, upper right, and lower left and O in top middle, center right, and bottom middle."
cnn3_glove,train,138,c_138.png,c_138,3,center and middle right has X; top left has O.
cnn3_glove,train,2256,c_2256.png,c_2256,5,"center, center right, and bottom left has X; top right and lower right has O."
cnn3_glove,train,1991,c_1991.png,c_1991,5,"There is X in top middle, middle left, and center right and O in center and lower left."
cnn3_glove,train,744,c_744.png,c_744,4,X is in top middle and bottom middle; O is in upper right and lower left.
