image_id,gold_label,llm_output,pred_sentence,cosine_sim,true_rank,top_1_correct,top_5_correct
7434,left of a big red square is a medium blue circle,the medium blue circle is positioned left of a medium red square,the big red square is positioned left of a medium blue circle,0.9556291699409485,4,0,1
8529,a medium pink diamond is left of a medium red circle,a small pink diamond is left of a medium red circle,a big pink diamond is left of a medium red circle,0.9754617214202881,2,0,1
7775,below a big red hexagon is a medium purple diamond,a big red hexagon is above a medium purple diamond,a big red hexagon is below a medium purple diamond,0.9880897402763367,2,0,1
2688,the medium orange circle is positioned left of a big orange circle,a small orange circle is left of a big orange circle,a small orange circle is left of a big yellow circle,0.9633711576461792,2,0,1
6517,the big purple octagon is positioned right of a small pink circle,a small pink circle is left of a big purple octagon,a small pink octagon is right of a medium purple circle,0.9627370238304138,5,0,1
215,a medium red octagon is below a big purple triangle,a small purple triangle is above a medium red octagon,a small red octagon is below a medium purple triangle,0.9834441542625427,3,0,1
1791,a medium blue triangle can be seen right of a small blue circle,a medium blue circle can be seen left of a medium blue triangle,a medium blue triangle can be seen right of a small blue circle,0.9664899110794067,1,1,1
8878,a medium pink hexagon is right of a medium orange circle,a medium orange circle is left of a medium pink hexagon,a medium pink hexagon is left of a big orange circle,0.9760433435440063,3,0,1
7695,left of a big blue circle is a big black square,the medium black square is positioned left of a medium blue circle,the medium blue circle is positioned left of a medium black square,0.9954178333282471,28,0,0
397,a medium black diamond is below a medium green triangle,a medium green triangle is above a medium black diamond,a medium black diamond is below a medium green triangle,0.9770834445953369,1,1,1
9145,a big green octagon is above a big blue triangle,a medium green octagon is above a medium blue triangle,above a medium blue triangle is a big green octagon,0.9598491787910461,10,0,0
8619,a big red triangle can be seen below a big pink triangle,a medium pink triangle is above a medium red triangle,a medium red triangle can be seen below a medium pink triangle,0.9403991103172302,58,0,0
9719,a medium black hexagon can be seen above a big green hexagon,a small black hexagon is above a medium green hexagon,a small black hexagon is above a medium blue hexagon,0.9310730695724487,3,0,1
4385,the small yellow square is positioned right of a small yellow triangle,a small yellow triangle is left of a small yellow square,a small yellow triangle is left of a small black square,0.9588473439216614,4,0,1
9695,the big black square is positioned below a small blue circle,a medium blue circle is above a medium black square,the medium blue circle is positioned left of a medium black square,0.927697479724884,28,0,0
4459,the small red octagon is positioned right of a big red square,a big red square is left of a small red octagon,right of a small red square is a big red octagon,0.9673347473144531,5,0,1
6272,a medium pink diamond can be seen left of a big orange square,a small pink diamond is left of a medium orange square,a medium pink square is left of a small orange diamond,0.9939879179000854,5,0,1
275,the medium green octagon is positioned above a big pink octagon,a medium green octagon is above a medium pink octagon,a big green octagon is below a medium pink octagon,0.9706989526748657,3,0,1
9342,a small orange diamond can be seen below a medium red octagon,a big red octagon is above a small orange diamond,a big red octagon is below a medium orange diamond,0.982908308506012,17,0,0
7931,a big black square can be seen left of a big orange square,the big black square is positioned left of a medium orange square,a small black square is left of a small orange square,0.9155325293540955,5,0,1
8434,below a big blue octagon is a medium red circle,a big blue octagon is above a medium red circle,below a big blue octagon is a medium red circle,0.9744389653205872,1,1,1
9329,the big green octagon is positioned left of a small orange square,a big green octagon is left of a small orange square,left of a small green octagon is a small orange square,0.980570912361145,2,0,1
6023,right of a medium yellow circle is a small purple circle,a big yellow circle is right of a small purple circle,a big yellow circle is right of a small purple circle,0.9999998807907104,6,0,0
5100,the medium purple circle is positioned above a big purple square,a medium purple circle is above a medium purple square,a medium purple circle is above a medium orange square,0.9469335079193115,6,0,0
5059,below a small orange octagon is a big pink triangle,a medium orange octagon is above a medium pink triangle,below a medium orange triangle is a medium pink octagon,0.9857649803161621,12,0,0
1375,a medium yellow triangle can be seen right of a big black triangle,a medium black triangle is left of a small yellow triangle,left of a medium black triangle is a medium yellow triangle,0.9631643295288086,13,0,0
4262,a small green circle is right of a medium blue octagon,a big blue octagon is left of a small green circle,a small blue circle is left of a medium green octagon,0.9684555530548096,6,0,0
4302,a medium purple diamond can be seen right of a small pink octagon,a small pink octagon is left of a small purple diamond,a big pink diamond is left of a small purple octagon,0.9857436418533325,18,0,0
9313,the big pink triangle is positioned left of a big yellow circle,a small pink triangle is left of a medium yellow circle,a medium pink circle is left of a small yellow triangle,0.9888132214546204,26,0,0
7595,a medium pink octagon can be seen left of a small blue circle,a medium pink octagon is left of a small blue circle,a medium pink octagon can be seen left of a small blue circle,0.9652588367462158,1,1,1
6932,a big yellow square is left of a medium purple octagon,a medium yellow square is left of a medium purple octagon,a big yellow square is left of a medium purple octagon,0.9824492931365967,1,1,1
2040,the medium black octagon is positioned right of a big red diamond,a big red diamond is left of a medium black octagon,a big black diamond is left of a big red octagon,0.9824443459510803,10,0,0
6176,a small green triangle is left of a small red octagon,a small green triangle is left of a small red octagon,a small green triangle is left of a small red octagon,0.9999999403953552,1,1,1
